,country,indicator,date,year_week,value,source,url
24248,Spain,Daily hospital occupancy per 100k,2021-07-01,2021-W26,2357.0,Country_Website,
24249,Spain,Daily hospital occupancy per 100k,2021-07-02,2021-W26,2412.0,Country_Website,
24250,Spain,Daily hospital occupancy per 100k,2021-07-05,2021-W27,2723.0,Country_Website,
24251,Spain,Daily hospital occupancy per 100k,2021-07-06,2021-W27,2847.0,Country_Website,
24252,Spain,Daily hospital occupancy per 100k,2021-07-07,2021-W27,2829.0,Country_Website,
24253,Spain,Daily hospital occupancy per 100k,2021-07-08,2021-W27,2916.0,Country_Website,
24254,Spain,Daily hospital occupancy per 100k,2021-07-09,2021-W27,3121.0,Country_Website,
24255,Spain,Daily hospital occupancy per 100k,2021-07-12,2021-W28,3892.0,Country_Website,
24256,Spain,Daily hospital occupancy per 100k,2021-07-13,2021-W28,4183.0,Country_Website,
24257,Spain,Daily hospital occupancy per 100k,2021-07-14,2021-W28,4467.0,Country_Website,
24258,Spain,Daily hospital occupancy per 100k,2021-07-15,2021-W28,4705.0,Country_Website,
24259,Spain,Daily hospital occupancy per 100k,2021-07-16,2021-W28,5056.0,Country_Website,
24260,Spain,Daily hospital occupancy per 100k,2021-07-19,2021-W29,6482.0,Country_Website,
24261,Spain,Daily hospital occupancy per 100k,2021-07-20,2021-W29,6856.0,Country_Website,
24262,Spain,Daily hospital occupancy per 100k,2021-07-21,2021-W29,7255.0,Country_Website,
24263,Spain,Daily hospital occupancy per 100k,2021-07-22,2021-W29,7618.0,Country_Website,
24264,Spain,Daily hospital occupancy per 100k,2021-07-23,2021-W29,7955.0,Country_Website,
24265,Spain,Daily hospital occupancy per 100k,2021-07-26,2021-W30,9384.0,Country_Website,
24266,Spain,Daily hospital occupancy per 100k,2021-07-27,2021-W30,9522.0,Country_Website,
24267,Spain,Daily hospital occupancy per 100k,2021-07-28,2021-W30,9672.0,Country_Website,
24268,Spain,Daily hospital occupancy per 100k,2021-07-29,2021-W30,9725.0,Country_Website,
24269,Spain,Daily hospital occupancy per 100k,2021-07-30,2021-W30,9825.0,Country_Website,
24270,Spain,Daily hospital occupancy per 100k,2021-08-02,2021-W31,10578.0,Country_Website,
24271,Spain,Daily hospital occupancy per 100k,2021-08-03,2021-W31,10317.0,Country_Website,
24272,Spain,Daily hospital occupancy per 100k,2021-08-04,2021-W31,10184.0,Country_Website,
24273,Spain,Daily hospital occupancy per 100k,2021-08-05,2021-W31,10004.0,Country_Website,
24274,Spain,Daily hospital occupancy per 100k,2021-08-06,2021-W31,10015.0,Country_Website,
24275,Spain,Daily hospital occupancy per 100k,2021-08-09,2021-W32,10411.0,Country_Website,
24276,Spain,Daily hospital occupancy per 100k,2021-08-10,2021-W32,10001.0,Country_Website,
24277,Spain,Daily hospital occupancy per 100k,2021-08-11,2021-W32,9820.0,Country_Website,
24278,Spain,Daily hospital occupancy per 100k,2021-08-12,2021-W32,9478.0,Country_Website,
24279,Spain,Daily hospital occupancy per 100k,2021-08-13,2021-W32,9308.0,Country_Website,
24280,Spain,Daily hospital occupancy per 100k,2021-08-16,2021-W33,9356.0,Country_Website,
24281,Spain,Daily hospital occupancy per 100k,2021-08-17,2021-W33,9191.0,Country_Website,
24282,Spain,Daily hospital occupancy per 100k,2021-08-18,2021-W33,8819.0,Country_Website,
24283,Spain,Daily hospital occupancy per 100k,2021-08-19,2021-W33,8507.0,Country_Website,
24284,Spain,Daily hospital occupancy per 100k,2021-08-20,2021-W33,8166.0,Country_Website,
24285,Spain,Daily hospital occupancy per 100k,2021-08-23,2021-W34,8330.0,Country_Website,
24286,Spain,Daily hospital occupancy per 100k,2021-08-24,2021-W34,7959.0,Country_Website,
24287,Spain,Daily hospital occupancy per 100k,2021-08-25,2021-W34,7657.0,Country_Website,
24288,Spain,Daily hospital occupancy per 100k,2021-08-26,2021-W34,7368.0,Country_Website,
24289,Spain,Daily hospital occupancy per 100k,2021-08-27,2021-W34,7206.0,Country_Website,
24290,Spain,Daily hospital occupancy per 100k,2021-08-30,2021-W35,7114.0,Country_Website,
24291,Spain,Daily hospital occupancy per 100k,2021-08-31,2021-W35,6806.0,Country_Website,
24292,Spain,Daily hospital occupancy per 100k,2021-09-01,2021-W35,6623.0,Country_Website,
24293,Spain,Daily hospital occupancy per 100k,2021-09-02,2021-W35,6288.0,Country_Website,
24294,Spain,Daily hospital occupancy per 100k,2021-09-03,2021-W35,6245.0,Country_Website,
24295,Spain,Daily hospital occupancy per 100k,2021-09-06,2021-W36,5776.0,Country_Website,
24296,Spain,Daily hospital occupancy per 100k,2021-09-07,2021-W36,5584.0,Country_Website,
24297,Spain,Daily hospital occupancy per 100k,2021-09-08,2021-W36,5344.0,Country_Website,
24298,Spain,Daily hospital occupancy per 100k,2021-09-09,2021-W36,5115.0,Country_Website,
24299,Spain,Daily hospital occupancy per 100k,2021-09-10,2021-W36,4975.0,Country_Website,
24300,Spain,Daily hospital occupancy per 100k,2021-09-13,2021-W37,4652.0,Country_Website,
24301,Spain,Daily hospital occupancy per 100k,2021-09-14,2021-W37,4459.0,Country_Website,
24302,Spain,Daily hospital occupancy per 100k,2021-09-15,2021-W37,4425.0,Country_Website,
24303,Spain,Daily hospital occupancy per 100k,2021-09-16,2021-W37,3947.0,Country_Website,
24304,Spain,Daily hospital occupancy per 100k,2021-09-17,2021-W37,3809.0,Country_Website,
24305,Spain,Daily hospital occupancy per 100k,2021-09-20,2021-W38,3668.0,Country_Website,
24306,Spain,Daily hospital occupancy per 100k,2021-09-21,2021-W38,3450.0,Country_Website,
24307,Spain,Daily hospital occupancy per 100k,2021-09-22,2021-W38,3237.0,Country_Website,
24308,Spain,Daily hospital occupancy per 100k,2021-09-23,2021-W38,3056.0,Country_Website,
24309,Spain,Daily hospital occupancy per 100k,2021-09-24,2021-W38,2951.0,Country_Website,
24310,Spain,Daily hospital occupancy per 100k,2021-09-27,2021-W39,2867.0,Country_Website,
24311,Spain,Daily hospital occupancy per 100k,2021-09-28,2021-W39,2830.0,Country_Website,
24312,Spain,Daily hospital occupancy per 100k,2021-09-29,2021-W39,2616.0,Country_Website,
24313,Spain,Daily hospital occupancy per 100k,2021-09-30,2021-W39,2516.0,Country_Website,
24314,Spain,Daily hospital occupancy per 100k,2021-10-01,2021-W39,2403.0,Country_Website,
24315,Spain,Daily hospital occupancy per 100k,2021-10-04,2021-W40,2364.0,Country_Website,
24316,Spain,Daily hospital occupancy per 100k,2021-10-05,2021-W40,2509.0,Country_Website,
24317,Spain,Daily hospital occupancy per 100k,2021-10-06,2021-W40,2235.0,Country_Website,
24318,Spain,Daily hospital occupancy per 100k,2021-10-07,2021-W40,2088.0,Country_Website,
24319,Spain,Daily hospital occupancy per 100k,2021-10-08,2021-W40,2136.0,Country_Website,
24320,Spain,Daily hospital occupancy per 100k,2021-10-11,2021-W41,1942.0,Country_Website,
24321,Spain,Daily hospital occupancy per 100k,2021-10-13,2021-W41,1908.0,Country_Website,
24322,Spain,Daily hospital occupancy per 100k,2021-10-14,2021-W41,1854.0,Country_Website,
24323,Spain,Daily hospital occupancy per 100k,2021-10-15,2021-W41,1835.0,Country_Website,
24324,Spain,Daily hospital occupancy per 100k,2021-10-18,2021-W42,1851.0,Country_Website,
24325,Spain,Daily hospital occupancy per 100k,2021-10-19,2021-W42,1848.0,Country_Website,
24326,Spain,Daily hospital occupancy per 100k,2021-10-20,2021-W42,1828.0,Country_Website,
24327,Spain,Daily hospital occupancy per 100k,2021-10-21,2021-W42,1775.0,Country_Website,
24328,Spain,Daily hospital occupancy per 100k,2021-10-22,2021-W42,1730.0,Country_Website,
24329,Spain,Daily hospital occupancy per 100k,2021-10-25,2021-W43,1799.0,Country_Website,
24330,Spain,Daily hospital occupancy per 100k,2021-10-26,2021-W43,1753.0,Country_Website,
24331,Spain,Daily hospital occupancy per 100k,2021-10-27,2021-W43,1702.0,Country_Website,
24332,Spain,Daily hospital occupancy per 100k,2021-10-28,2021-W43,1647.0,Country_Website,
24333,Spain,Daily hospital occupancy per 100k,2021-10-29,2021-W43,1640.0,Country_Website,
24334,Spain,Daily hospital occupancy per 100k,2021-11-02,2021-W44,1740.0,Country_Website,
24335,Spain,Daily hospital occupancy per 100k,2021-11-03,2021-W44,1825.0,Country_Website,
24336,Spain,Daily hospital occupancy per 100k,2021-11-04,2021-W44,1799.0,Country_Website,
24337,Spain,Daily hospital occupancy per 100k,2021-11-05,2021-W44,1793.0,Country_Website,
24338,Spain,Daily hospital occupancy per 100k,2021-11-08,2021-W45,1858.0,Country_Website,
24339,Spain,Daily hospital occupancy per 100k,2021-11-10,2021-W45,1903.0,Country_Website,
24340,Spain,Daily hospital occupancy per 100k,2021-11-11,2021-W45,1933.0,Country_Website,
24341,Spain,Daily hospital occupancy per 100k,2021-11-12,2021-W45,1946.0,Country_Website,
24342,Spain,Daily hospital occupancy per 100k,2021-11-15,2021-W46,2180.0,Country_Website,
24343,Spain,Daily hospital occupancy per 100k,2021-11-16,2021-W46,2164.0,Country_Website,
24344,Spain,Daily hospital occupancy per 100k,2021-11-17,2021-W46,2260.0,Country_Website,
24345,Spain,Daily hospital occupancy per 100k,2021-11-18,2021-W46,2308.0,Country_Website,
24346,Spain,Daily hospital occupancy per 100k,2021-11-19,2021-W46,2398.0,Country_Website,
24347,Spain,Daily hospital occupancy per 100k,2021-11-22,2021-W47,2880.0,Country_Website,
24348,Spain,Daily hospital occupancy per 100k,2021-11-23,2021-W47,3004.0,Country_Website,
24349,Spain,Daily hospital occupancy per 100k,2021-11-24,2021-W47,3172.0,Country_Website,
24350,Spain,Daily hospital occupancy per 100k,2021-11-25,2021-W47,3273.0,Country_Website,
24351,Spain,Daily hospital occupancy per 100k,2021-11-26,2021-W47,3385.0,Country_Website,
24352,Spain,Daily hospital occupancy per 100k,2021-11-29,2021-W48,3780.0,Country_Website,
24353,Spain,Daily hospital occupancy per 100k,2021-11-30,2021-W48,3847.0,Country_Website,
24354,Spain,Daily hospital occupancy per 100k,2021-12-01,2021-W48,3957.0,Country_Website,
24355,Spain,Daily hospital occupancy per 100k,2021-12-02,2021-W48,4093.0,Country_Website,
24356,Spain,Daily hospital occupancy per 100k,2021-12-03,2021-W48,4262.0,Country_Website,
24357,Spain,Daily hospital occupancy per 100k,2021-12-07,2021-W49,5067.0,Country_Website,
24358,Spain,Daily hospital occupancy per 100k,2021-12-09,2021-W49,5479.0,Country_Website,
24359,Spain,Daily hospital occupancy per 100k,2021-12-10,2021-W49,5569.0,Country_Website,
24360,Spain,Daily hospital occupancy per 100k,2021-12-13,2021-W50,6347.0,Country_Website,
24361,Spain,Daily hospital occupancy per 100k,2021-12-14,2021-W50,6373.0,Country_Website,
24362,Spain,Daily hospital occupancy per 100k,2021-12-15,2021-W50,6488.0,Country_Website,
24363,Spain,Daily hospital occupancy per 100k,2021-12-16,2021-W50,6682.0,Country_Website,
24364,Spain,Daily hospital occupancy per 100k,2021-12-17,2021-W50,6667.0,Country_Website,
24365,Spain,Daily hospital occupancy per 100k,2021-12-20,2021-W51,7501.0,Country_Website,
24366,Spain,Daily hospital occupancy per 100k,2021-12-21,2021-W51,7634.0,Country_Website,
24367,Spain,Daily hospital occupancy per 100k,2021-12-22,2021-W51,7732.0,Country_Website,
24368,Spain,Daily hospital occupancy per 100k,2021-12-23,2021-W51,7924.0,Country_Website,
24369,Spain,Daily hospital occupancy per 100k,2021-12-27,2021-W52,9530.0,Country_Website,
24370,Spain,Daily hospital occupancy per 100k,2021-12-28,2021-W52,9852.0,Country_Website,
24371,Spain,Daily hospital occupancy per 100k,2021-12-29,2021-W52,10411.0,Country_Website,
24372,Spain,Daily hospital occupancy per 100k,2021-12-30,2021-W52,10768.0,Country_Website,
24373,Spain,Daily hospital occupancy per 100k,2022-01-03,2022-W01,12339.0,Country_Website,
24374,Spain,Daily hospital occupancy per 100k,2022-01-04,2022-W01,12942.0,Country_Website,
24375,Spain,Daily hospital occupancy per 100k,2022-01-05,2022-W01,13359.0,Country_Website,
24376,Spain,Daily hospital occupancy per 100k,2022-01-07,2022-W01,14426.0,Country_Website,
24377,Spain,Daily hospital occupancy per 100k,2022-01-10,2022-W02,16496.0,Country_Website,
24378,Spain,Daily hospital occupancy per 100k,2022-01-11,2022-W02,16555.0,Country_Website,
24379,Spain,Daily hospital occupancy per 100k,2022-01-12,2022-W02,17028.0,Country_Website,
24380,Spain,Daily hospital occupancy per 100k,2022-01-13,2022-W02,17269.0,Country_Website,
24381,Spain,Daily hospital occupancy per 100k,2022-01-14,2022-W02,17436.0,Country_Website,
24382,Spain,Daily hospital occupancy per 100k,2022-01-17,2022-W03,18821.0,Country_Website,
24383,Spain,Daily hospital occupancy per 100k,2022-01-18,2022-W03,18918.0,Country_Website,
24384,Spain,Daily hospital occupancy per 100k,2022-01-19,2022-W03,19000.0,Country_Website,
24385,Spain,Daily hospital occupancy per 100k,2022-01-20,2022-W03,18934.0,Country_Website,
24386,Spain,Daily hospital occupancy per 100k,2022-01-21,2022-W03,18675.0,Country_Website,
24387,Spain,Daily hospital occupancy per 100k,2022-01-24,2022-W04,19617.0,Country_Website,
24388,Spain,Daily hospital occupancy per 100k,2022-01-25,2022-W04,19314.0,Country_Website,
24389,Spain,Daily hospital occupancy per 100k,2022-01-26,2022-W04,18805.0,Country_Website,
24390,Spain,Daily hospital occupancy per 100k,2022-01-27,2022-W04,18548.0,Country_Website,
24391,Spain,Daily hospital occupancy per 100k,2022-01-28,2022-W04,18393.0,Country_Website,
24392,Spain,Daily hospital occupancy per 100k,2022-04-01,2022-W13,4150.0,Country_Website,
24393,Spain,Daily hospital occupancy per 100k,2022-04-05,2022-W14,4291.0,Country_Website,
24394,Spain,Daily hospital occupancy per 100k,2022-04-08,2022-W14,4217.0,Country_Website,
24395,Spain,Daily hospital occupancy per 100k,2022-04-12,2022-W15,4779.0,Country_Website,
24396,Spain,Daily hospital occupancy per 100k,2022-04-19,2022-W16,5635.0,Country_Website,
24397,Spain,Daily hospital occupancy per 100k,2022-04-22,2022-W16,6119.0,Country_Website,
24398,Spain,Daily hospital occupancy per 100k,2022-04-26,2022-W17,6455.0,Country_Website,
24399,Spain,Daily hospital occupancy per 100k,2022-04-29,2022-W17,6362.0,Country_Website,
24400,Spain,Daily hospital occupancy per 100k,2022-05-03,2022-W18,6883.0,Country_Website,
24401,Spain,Daily hospital occupancy per 100k,2022-05-06,2022-W18,6858.0,Country_Website,
24402,Spain,Daily hospital occupancy per 100k,2022-05-10,2022-W19,7291.0,Country_Website,
24403,Spain,Daily hospital occupancy per 100k,2022-05-13,2022-W19,7200.0,Country_Website,
24404,Spain,Daily hospital occupancy per 100k,2022-05-17,2022-W20,7558.0,Country_Website,
24405,Spain,Daily hospital occupancy per 100k,2022-05-20,2022-W20,7364.0,Country_Website,
24406,Spain,Daily hospital occupancy per 100k,2022-05-24,2022-W21,7562.0,Country_Website,
24407,Spain,Daily hospital occupancy per 100k,2022-05-27,2022-W21,6980.0,Country_Website,
24408,Spain,Daily hospital occupancy per 100k,2022-05-31,2022-W22,6817.0,Country_Website,
24409,Spain,Daily hospital occupancy per 100k,2022-06-03,2022-W22,6481.0,Country_Website,
24410,Spain,Daily hospital occupancy per 100k,2022-06-07,2022-W23,6761.0,Country_Website,
24411,Spain,Daily hospital occupancy per 100k,2022-06-10,2022-W23,6412.0,Country_Website,
24412,Spain,Daily hospital occupancy per 100k,2022-06-14,2022-W24,6763.0,Country_Website,
24413,Spain,Daily hospital occupancy per 100k,2022-06-17,2022-W24,6788.0,Country_Website,
24414,Spain,Daily hospital occupancy per 100k,2022-06-21,2022-W25,7793.0,Country_Website,
24415,Spain,Daily hospital occupancy per 100k,2022-06-24,2022-W25,8205.0,Country_Website,
24416,Spain,Daily hospital occupancy per 100k,2022-06-28,2022-W26,9553.0,Country_Website,
24417,Spain,Daily hospital occupancy per 100k,2022-07-01,2022-W26,10249.0,Country_Website,
24418,Spain,Daily hospital occupancy per 100k,2022-07-05,2022-W27,11586.0,Country_Website,
24419,Spain,Daily hospital occupancy per 100k,2022-07-08,2022-W27,12080.0,Country_Website,
24420,Spain,Daily hospital occupancy per 100k,2022-07-12,2022-W28,12789.0,Country_Website,
24421,Spain,Daily hospital occupancy per 100k,2022-07-15,2022-W28,11713.0,Country_Website,
24422,Spain,Daily hospital occupancy per 100k,2022-07-19,2022-W29,11579.0,Country_Website,
24423,Spain,Daily hospital occupancy per 100k,2022-07-22,2022-W29,10489.0,Country_Website,
24424,Spain,Daily hospital occupancy per 100k,2022-07-26,2022-W30,9826.0,Country_Website,
24425,Spain,Daily hospital occupancy per 100k,2022-07-29,2022-W30,8433.0,Country_Website,
24426,Spain,Daily hospital occupancy per 100k,2022-08-02,2022-W31,7836.0,Country_Website,
24427,Spain,Daily hospital occupancy per 100k,2022-08-05,2022-W31,6697.0,Country_Website,
24428,Spain,Daily hospital occupancy per 100k,2022-08-09,2022-W32,6043.0,Country_Website,
24429,Spain,Daily hospital occupancy per 100k,2022-08-16,2022-W33,5138.0,Country_Website,
24430,Spain,Daily hospital occupancy per 100k,2022-08-19,2022-W33,4542.0,Country_Website,
24431,Spain,Daily hospital occupancy per 100k,2022-08-23,2022-W34,4063.0,Country_Website,
24432,Spain,Daily hospital occupancy per 100k,2022-08-26,2022-W34,3510.0,Country_Website,
24433,Spain,Daily hospital occupancy per 100k,2022-08-30,2022-W35,3421.0,Country_Website,
24434,Spain,Daily hospital occupancy per 100k,2022-09-02,2022-W35,3023.0,Country_Website,
24435,Spain,Daily hospital occupancy per 100k,2022-09-06,2022-W36,2889.0,Country_Website,
24436,Spain,Daily hospital occupancy per 100k,2022-09-09,2022-W36,2686.0,Country_Website,
24437,Spain,Daily hospital occupancy per 100k,2022-09-13,2022-W37,2602.0,Country_Website,
24438,Spain,Daily hospital occupancy per 100k,2022-09-16,2022-W37,2455.0,Country_Website,
24439,Spain,Daily hospital occupancy per 100k,2022-09-20,2022-W38,2515.0,Country_Website,
24440,Spain,Daily hospital occupancy per 100k,2022-09-23,2022-W38,2206.0,Country_Website,
24441,Spain,Daily hospital occupancy per 100k,2022-09-27,2022-W39,2332.0,Country_Website,
24442,Spain,Daily hospital occupancy per 100k,2022-09-30,2022-W39,2279.0,Country_Website,
24443,Spain,Daily hospital occupancy per 100k,2022-10-04,2022-W40,2501.0,Country_Website,
24444,Spain,Daily hospital occupancy per 100k,2022-10-07,2022-W40,2716.0,Country_Website,
24445,Spain,Daily hospital occupancy per 100k,2022-10-14,2022-W41,3303.0,Country_Website,
24446,Spain,Daily hospital occupancy per 100k,2022-10-21,2022-W42,3357.0,Country_Website,
24447,Spain,Daily hospital occupancy per 100k,2022-10-28,2022-W43,3337.0,Country_Website,
24448,Spain,Daily hospital occupancy per 100k,2022-11-04,2022-W44,3363.0,Country_Website,
24449,Spain,Daily hospital occupancy per 100k,2022-11-11,2022-W45,3372.0,Country_Website,
24450,Spain,Daily hospital occupancy per 100k,2022-11-18,2022-W46,3813.0,Country_Website,
24451,Spain,Daily hospital occupancy per 100k,2022-11-25,2022-W47,3779.0,Country_Website,
24452,Spain,Daily hospital occupancy per 100k,2022-12-02,2022-W48,3856.0,Country_Website,
24453,Spain,Daily hospital occupancy per 100k,2022-12-09,2022-W49,4167.0,Country_Website,
24454,Spain,Daily hospital occupancy per 100k,2022-12-16,2022-W50,4431.0,Country_Website,
24455,Spain,Daily hospital occupancy per 100k,2022-12-23,2022-W51,4095.0,Country_Website,
24456,Spain,Daily hospital occupancy per 100k,2022-12-30,2022-W52,3717.0,Country_Website,
24457,Spain,Daily hospital occupancy per 100k,2023-01-05,2023-W01,3520.0,Country_Website,
24458,Spain,Daily hospital occupancy per 100k,2023-01-13,2023-W02,3505.0,Country_Website,
24459,Spain,Daily hospital occupancy per 100k,2023-01-20,2023-W03,2914.0,Country_Website,
24460,Spain,Daily hospital occupancy per 100k,2023-01-27,2023-W04,2341.0,Country_Website,
24461,Spain,Daily hospital occupancy per 100k,2023-02-03,2023-W05,2056.0,Country_Website,
24462,Spain,Daily hospital occupancy per 100k,2023-02-10,2023-W06,1880.0,Country_Website,
24463,Spain,Daily hospital occupancy per 100k,2023-02-17,2023-W07,1830.0,Country_Website,
24464,Spain,Daily hospital occupancy per 100k,2023-02-24,2023-W08,1888.0,Country_Website,
24465,Spain,Daily hospital occupancy per 100k,2023-03-03,2023-W09,1827.0,Country_Website,
24466,Spain,Daily hospital occupancy per 100k,2023-03-10,2023-W10,2006.0,Country_Website,
24467,Spain,Daily hospital occupancy per 100k,2023-03-17,2023-W11,2145.0,Country_Website,
24468,Spain,Daily hospital occupancy per 100k,2023-03-24,2023-W12,2014.0,Country_Website,
24469,Spain,Daily hospital occupancy per 100k,2023-03-31,2023-W13,2048.0,Country_Website,
24470,Spain,Daily ICU occupancy per 100k,2020-10-04,2020-W40,1450.0,TESSy COVID-19 combined sources,
24471,Spain,Daily ICU occupancy per 100k,2020-10-11,2020-W41,1478.0,TESSy COVID-19 combined sources,
24472,Spain,Daily ICU occupancy per 100k,2020-10-18,2020-W42,1640.0,TESSy COVID-19 combined sources,
24473,Spain,Daily ICU occupancy per 100k,2020-10-25,2020-W43,1928.0,TESSy COVID-19 combined sources,
24474,Spain,Daily ICU occupancy per 100k,2020-11-01,2020-W44,2351.0,TESSy COVID-19 combined sources,
24475,Spain,Daily ICU occupancy per 100k,2020-11-08,2020-W45,2713.0,TESSy COVID-19 combined sources,
24476,Spain,Daily ICU occupancy per 100k,2020-11-15,2020-W46,2964.0,TESSy COVID-19 combined sources,
24477,Spain,Daily ICU occupancy per 100k,2020-11-22,2020-W47,2940.0,TESSy COVID-19 combined sources,
24478,Spain,Daily ICU occupancy per 100k,2020-11-29,2020-W48,2626.0,TESSy COVID-19 combined sources,
24479,Spain,Daily ICU occupancy per 100k,2020-12-06,2020-W49,2251.0,TESSy COVID-19 combined sources,
24480,Spain,Daily ICU occupancy per 100k,2020-12-13,2020-W50,1977.0,TESSy COVID-19 combined sources,
24481,Spain,Daily ICU occupancy per 100k,2020-12-20,2020-W51,1803.0,TESSy COVID-19 combined sources,
24482,Spain,Daily ICU occupancy per 100k,2020-12-27,2020-W52,1788.0,TESSy COVID-19 combined sources,
24483,Spain,Daily ICU occupancy per 100k,2021-01-03,2020-W53,1878.0,TESSy COVID-19 combined sources,
24484,Spain,Daily ICU occupancy per 100k,2021-01-10,2021-W01,2144.0,TESSy COVID-19 combined sources,
24485,Spain,Daily ICU occupancy per 100k,2021-01-17,2021-W02,2724.0,TESSy COVID-19 combined sources,
24486,Spain,Daily ICU occupancy per 100k,2021-01-24,2021-W03,3620.0,TESSy COVID-19 combined sources,
24487,Spain,Daily ICU occupancy per 100k,2021-01-31,2021-W04,4343.0,TESSy COVID-19 combined sources,
24488,Spain,Daily ICU occupancy per 100k,2021-02-07,2021-W05,4381.0,TESSy COVID-19 combined sources,
24489,Spain,Daily ICU occupancy per 100k,2021-02-14,2021-W06,3997.0,TESSy COVID-19 combined sources,
24490,Spain,Daily ICU occupancy per 100k,2021-02-21,2021-W07,3463.0,TESSy COVID-19 combined sources,
24491,Spain,Daily ICU occupancy per 100k,2021-02-28,2021-W08,2813.0,TESSy COVID-19 combined sources,
24492,Spain,Daily ICU occupancy per 100k,2021-03-07,2021-W09,2403.0,TESSy COVID-19 combined sources,
24493,Spain,Daily ICU occupancy per 100k,2021-03-14,2021-W10,2041.0,TESSy COVID-19 combined sources,
24494,Spain,Daily ICU occupancy per 100k,2021-03-21,2021-W11,1827.0,TESSy COVID-19 combined sources,
24495,Spain,Daily ICU occupancy per 100k,2021-03-28,2021-W12,1723.0,TESSy COVID-19 combined sources,
24496,Spain,Daily ICU occupancy per 100k,2021-04-04,2021-W13,1746.0,TESSy COVID-19 combined sources,
24497,Spain,Daily ICU occupancy per 100k,2021-04-11,2021-W14,1953.0,TESSy COVID-19 combined sources,
24498,Spain,Daily ICU occupancy per 100k,2021-04-18,2021-W15,2077.0,TESSy COVID-19 combined sources,
24499,Spain,Daily ICU occupancy per 100k,2021-04-25,2021-W16,2191.0,TESSy COVID-19 combined sources,
24500,Spain,Daily ICU occupancy per 100k,2021-05-02,2021-W17,2198.0,TESSy COVID-19 combined sources,
24501,Spain,Daily ICU occupancy per 100k,2021-05-09,2021-W18,2083.0,TESSy COVID-19 combined sources,
24502,Spain,Daily ICU occupancy per 100k,2021-05-16,2021-W19,1813.0,TESSy COVID-19 combined sources,
24503,Spain,Daily ICU occupancy per 100k,2021-05-23,2021-W20,1588.0,TESSy COVID-19 combined sources,
24504,Spain,Daily ICU occupancy per 100k,2021-05-30,2021-W21,1368.0,TESSy COVID-19 combined sources,
24505,Spain,Daily ICU occupancy per 100k,2021-06-06,2021-W22,1117.0,TESSy COVID-19 combined sources,
24506,Spain,Daily ICU occupancy per 100k,2021-06-13,2021-W23,931.0,TESSy COVID-19 combined sources,
24507,Spain,Daily ICU occupancy per 100k,2021-06-20,2021-W24,758.0,TESSy COVID-19 combined sources,
24508,Spain,Daily ICU occupancy per 100k,2021-06-27,2021-W25,615.0,TESSy COVID-19 combined sources,
24509,Spain,Daily ICU occupancy per 100k,2021-07-04,2021-W26,557.0,TESSy COVID-19 combined sources,
24510,Spain,Daily ICU occupancy per 100k,2021-07-11,2021-W27,600.0,TESSy COVID-19 combined sources,
24511,Spain,Daily ICU occupancy per 100k,2021-07-18,2021-W28,816.0,TESSy COVID-19 combined sources,
24512,Spain,Daily ICU occupancy per 100k,2021-07-25,2021-W29,1212.0,TESSy COVID-19 combined sources,
24513,Spain,Daily ICU occupancy per 100k,2021-08-01,2021-W30,1573.0,TESSy COVID-19 combined sources,
24514,Spain,Daily ICU occupancy per 100k,2021-08-08,2021-W31,1763.0,TESSy COVID-19 combined sources,
24515,Spain,Daily ICU occupancy per 100k,2021-08-15,2021-W32,1727.0,TESSy COVID-19 combined sources,
24516,Spain,Daily ICU occupancy per 100k,2021-08-22,2021-W33,1647.0,TESSy COVID-19 combined sources,
24517,Spain,Daily ICU occupancy per 100k,2021-08-29,2021-W34,1532.0,TESSy COVID-19 combined sources,
24518,Spain,Daily ICU occupancy per 100k,2021-09-05,2021-W35,1339.0,TESSy COVID-19 combined sources,
24519,Spain,Daily ICU occupancy per 100k,2021-09-12,2021-W36,1117.0,TESSy COVID-19 combined sources,
24520,Spain,Daily ICU occupancy per 100k,2021-09-19,2021-W37,935.0,TESSy COVID-19 combined sources,
24521,Spain,Daily ICU occupancy per 100k,2021-09-26,2021-W38,762.0,TESSy COVID-19 combined sources,
24522,Spain,Daily ICU occupancy per 100k,2021-10-03,2021-W39,612.0,TESSy COVID-19 combined sources,
24523,Spain,Daily ICU occupancy per 100k,2021-10-10,2021-W40,490.0,TESSy COVID-19 combined sources,
24524,Spain,Daily ICU occupancy per 100k,2021-10-17,2021-W41,405.0,TESSy COVID-19 combined sources,
24525,Spain,Daily ICU occupancy per 100k,2021-10-24,2021-W42,400.0,TESSy COVID-19 combined sources,
24526,Spain,Daily ICU occupancy per 100k,2021-10-31,2021-W43,374.0,TESSy COVID-19 combined sources,
24527,Spain,Daily ICU occupancy per 100k,2021-11-07,2021-W44,346.0,TESSy COVID-19 combined sources,
24528,Spain,Daily ICU occupancy per 100k,2021-11-14,2021-W45,342.0,TESSy COVID-19 combined sources,
24529,Spain,Daily ICU occupancy per 100k,2021-11-21,2021-W46,403.0,TESSy COVID-19 combined sources,
24530,Spain,Daily ICU occupancy per 100k,2021-11-28,2021-W47,541.0,TESSy COVID-19 combined sources,
24531,Spain,Daily ICU occupancy per 100k,2021-12-05,2021-W48,739.0,TESSy COVID-19 combined sources,
24532,Spain,Daily ICU occupancy per 100k,2021-12-12,2021-W49,966.0,TESSy COVID-19 combined sources,
